date,source,source.type,dest,dest.type,qty
391,4479,Fa,952,Fi,634
391,166,FaFi,166,FaFi,0
391,166,FaFi,2797,Fi,0
391,308,FaFi,308,FaFi,189
391,308,FaFi,2533,Fi,14
391,411,FaFi,411,FaFi,185
391,548,FaFi,548,FaFi,1
391,548,FaFi,4357,Fi,1
391,598,FaFi,598,FaFi,131
391,722,FaFi,722,FaFi,68
391,722,FaFi,1010,Fi,1
391,722,FaFi,1304,Fi,2
391,722,FaFi,3757,FaFi,3
391,796,FaFi,796,FaFi,37
391,796,FaFi,2045,Fi,1
391,824,FaFi,824,FaFi,8
391,824,FaFi,895,Fi,0
391,982,FaFi,982,FaFi,34
391,1148,FaFi,1148,FaFi,14
391,1237,FaFi,1237,FaFi,58
391,1237,FaFi,2058,Fi,8
391,1321,FaFi,1321,FaFi,6
391,1321,FaFi,1264,Fi,0
391,1333,FaFi,1333,FaFi,10
391,1337,FaFi,1337,FaFi,12
391,1468,FaFi,1468,FaFi,21
391,1468,FaFi,2905,FaFi,2
391,1483,FaFi,1483,FaFi,47
391,1953,FaFi,1953,FaFi,17
391,2009,FaFi,2009,FaFi,171
391,2009,FaFi,1550,FaFi,14
391,2014,FaFi,2014,FaFi,10
391,2425,FaFi,2425,FaFi,36
391,2583,FaFi,2583,FaFi,55
391,2649,FaFi,2649,FaFi,20
391,2733,FaFi,2733,FaFi,4
391,2834,FaFi,2834,FaFi,109
391,2971,FaFi,2971,FaFi,98
391,3084,FaFi,3084,FaFi,99
391,3151,FaFi,3151,FaFi,64
391,3161,FaFi,3161,FaFi,106
391,3287,FaFi,3287,FaFi,110
391,3622,FaFi,3622,FaFi,69
391,3622,FaFi,3841,Fi,10
391,3652,FaFi,3652,FaFi,54
391,3826,FaFi,3826,FaFi,97
391,3833,FaFi,3833,FaFi,21
391,3833,FaFi,680,Fi,2
391,4073,FaFi,4073,FaFi,200
391,4073,FaFi,1514,FaFi,19
391,4289,FaFi,4289,FaFi,76
391,4289,FaFi,1823,FaFi,8
391,4375,FaFi,4375,FaFi,1
391,4385,FaFi,4385,FaFi,55
391,4398,FaFi,4398,FaFi,138
391,4398,FaFi,1447,FaFi,26
391,4410,FaFi,4410,FaFi,181
391,183,Fa,883,Fi,1
391,183,Fa,1218,Fi,288
391,202,Fa,2474,FaFi,7
391,202,Fa,3114,Fi,413
391,232,Fa,1468,FaFi,24
391,232,Fa,950,Fi,0
391,232,Fa,3798,Fi,121
391,232,Fa,1434,Fi,12
391,232,Fa,229,Fi,59
391,2656,Fa,1739,Fi,125
391,2656,Fa,3718,FaFi,2
391,2656,Fa,1841,Fi,23
391,2731,Fa,1930,Fi,0
391,2731,Fa,4714,Fi,3
391,2731,Fa,3213,Fi,0
391,2731,Fa,2874,FaFi,30
391,2731,Fa,4430,Fi,2
391,2731,Fa,11,Fi,265
391,3438,Fa,1972,Fi,6
391,3438,Fa,363,Fi,53
391,3438,Fa,4235,Fi,89
391,3587,Fa,2044,Fi,43
391,4124,Fa,1587,FaFi,2
391,4124,Fa,1086,Fi,80
391,4124,Fa,883,Fi,4
391,4124,Fa,2790,Fi,551
391,4124,Fa,2772,Fi,93
391,4124,Fa,2298,Fi,133
391,4124,Fa,2888,Fi,42
391,4124,Fa,4734,FaFi,27
391,4124,Fa,2092,FaFi,224
391,4124,Fa,1377,FaFi,21
391,4124,Fa,469,Fi,87
391,4124,Fa,4590,Fi,2
391,4124,Fa,3045,FaFi,143
392,1704,FaFi,1704,FaFi,82
392,2445,FaFi,2445,FaFi,106
392,2646,FaFi,2646,FaFi,35
392,2680,FaFi,2680,FaFi,18
392,2745,FaFi,2745,FaFi,89
392,2745,FaFi,65,FaFi,7
392,3079,FaFi,3079,FaFi,190
392,3238,FaFi,3238,FaFi,322
392,3724,FaFi,3724,FaFi,96
392,3724,FaFi,4023,FaFi,7
392,3724,FaFi,3906,Fi,0
392,3907,FaFi,3907,FaFi,55
392,4247,FaFi,4247,FaFi,187
392,4355,FaFi,4355,FaFi,164
392,4355,FaFi,4329,Fi,18
392,1880,Fa,115,Fi,1
392,1880,Fa,1685,Fi,114
392,1880,Fa,2678,Fi,364
392,2405,Fa,949,Fi,426
392,2405,Fa,1319,FaFi,82
392,2405,Fa,2535,Fi,607
392,2405,Fa,4277,Fi,160
392,2405,Fa,1982,FaFi,18
392,2405,Fa,2564,Fi,88
392,2405,Fa,4046,Fi,746
392,2405,Fa,4521,Fi,4
392,2405,Fa,3676,Fi,289
392,2405,Fa,2437,FaFi,81
392,2405,Fa,2597,FaFi,28
392,2405,Fa,300,Fi,1
392,2405,Fa,4420,Fi,4
392,2405,Fa,3512,Fi,48
392,2405,Fa,3668,Fi,57
392,2405,Fa,2619,Fi,13
392,2405,Fa,3300,Fi,37
392,2405,Fa,1902,Fi,76
392,2405,Fa,4197,Fi,1
392,2405,Fa,2027,Fi,416
392,2405,Fa,1511,Fi,42
392,3117,Fa,3844,Fi,203
392,3950,Fa,2225,Fi,8
392,3950,Fa,51,FaFi,161
392,3950,Fa,2252,Fi,9
392,4474,Fa,969,Fi,55
392,4474,Fa,114,FaFi,78
392,4474,Fa,3193,FaFi,23
392,4474,Fa,4024,FaFi,15
392,4474,Fa,49,Fi,360
392,4474,Fa,1354,FaFi,3
392,4474,Fa,4558,Fi,0
392,4474,Fa,2494,Fi,13
392,4474,Fa,2542,Fi,98
392,4474,Fa,2646,FaFi,30
392,4474,Fa,3564,Fi,94
392,137,FaFi,137,FaFi,48
392,423,FaFi,423,FaFi,91
392,423,FaFi,957,Fi,3
392,423,FaFi,3609,Fi,5
392,451,FaFi,451,FaFi,115
392,590,FaFi,590,FaFi,83
392,781,FaFi,781,FaFi,55
392,1224,FaFi,1224,FaFi,2
392,1462,FaFi,1462,FaFi,93
392,1502,FaFi,1502,FaFi,17
392,1502,FaFi,1567,FaFi,1
392,1527,FaFi,1527,FaFi,83
392,1684,FaFi,1684,FaFi,36
392,1756,FaFi,1756,FaFi,44
392,1791,FaFi,1791,FaFi,38
392,1865,FaFi,1865,FaFi,125
392,1891,FaFi,1891,FaFi,57
392,2222,FaFi,2222,FaFi,34
392,2257,FaFi,2257,FaFi,2
392,2469,FaFi,2469,FaFi,56
392,2608,FaFi,2608,FaFi,67
392,2608,FaFi,3885,Fi,9
392,2822,FaFi,2822,FaFi,59
392,2837,FaFi,2837,FaFi,71
392,2847,FaFi,2847,FaFi,48
392,2863,FaFi,2863,FaFi,171
392,2863,FaFi,2198,FaFi,21
392,2863,FaFi,1530,Fi,1
392,2876,FaFi,2876,FaFi,48
392,2978,FaFi,2978,FaFi,71
392,3051,FaFi,3051,FaFi,14
392,3051,FaFi,4416,FaFi,0
392,3102,FaFi,3102,FaFi,29
392,3102,FaFi,2464,FaFi,0
392,3164,FaFi,3164,FaFi,116
392,3454,FaFi,3454,FaFi,100
392,3683,FaFi,3683,FaFi,14
392,3683,FaFi,239,Fi,4
392,3781,FaFi,3781,FaFi,109
392,4208,FaFi,4208,FaFi,0
392,4568,FaFi,4568,FaFi,0
392,348,Fa,1670,FaFi,52
392,348,Fa,1922,FaFi,51
392,497,Fa,3347,Fi,9
392,497,Fa,4274,Fi,3
392,497,Fa,4069,Fi,2
392,497,Fa,687,Fi,290
392,1040,Fa,316,FaFi,1
392,1040,Fa,2598,FaFi,54
392,1040,Fa,4156,Fi,2
392,1040,Fa,1541,Fi,0
392,1040,Fa,2406,Fi,66
392,1040,Fa,1634,Fi,635
392,1098,Fa,4505,FaFi,9
392,1551,Fa,1602,Fi,277
392,1607,Fa,1920,Fi,142
392,1607,Fa,1149,Fi,1
392,1607,Fa,2824,Fi,198
392,1607,Fa,1256,Fi,372
392,1607,Fa,4028,Fi,20
392,1638,Fa,156,Fi,0
392,1638,Fa,2104,Fi,58
392,1638,Fa,3673,Fi,179
392,2137,Fa,1015,Fi,1
392,2137,Fa,965,FaFi,10
392,2137,Fa,1253,Fi,3
392,2137,Fa,2920,Fi,4
392,2983,Fa,3413,Fi,141
392,3266,Fa,2267,FaFi,1
392,3266,Fa,3255,Fi,91
392,3266,Fa,668,Fi,3
392,3541,Fa,1262,FaFi,233
392,3541,Fa,4349,FaFi,31
392,3541,Fa,1673,Fi,152
392,3541,Fa,386,Fi,1
392,3541,Fa,887,FaFi,3
392,3541,Fa,3989,Fi,169
393,761,FaFi,761,FaFi,186
393,1402,FaFi,1402,FaFi,31
393,1785,FaFi,1785,FaFi,51
393,2001,FaFi,2001,FaFi,82
393,2091,FaFi,2091,FaFi,51
393,2091,FaFi,2615,Fi,11
393,2108,FaFi,2108,FaFi,18
393,2532,FaFi,2532,FaFi,117
393,2734,FaFi,2734,FaFi,2
393,2769,FaFi,2769,FaFi,37
393,2783,FaFi,2783,FaFi,24
393,2783,FaFi,1428,Fi,3
393,3707,FaFi,3707,FaFi,205
393,3976,FaFi,3976,FaFi,46
393,3976,FaFi,2672,FaFi,8
393,1506,Fa,3910,FaFi,87
393,1506,Fa,546,FaFi,72
393,1506,Fa,2057,Fi,148
393,1506,Fa,4536,Fi,0
393,1506,Fa,4590,Fi,0
393,1506,Fa,4271,FaFi,76
393,1506,Fa,554,Fi,11
393,1506,Fa,1596,Fi,17
393,1506,Fa,459,Fi,2
393,1506,Fa,3485,Fi,25
393,1506,Fa,928,Fi,3
393,1506,Fa,711,FaFi,16
393,1506,Fa,618,FaFi,44
393,1506,Fa,2893,Fi,399
393,1506,Fa,561,Fi,3
393,1506,Fa,2613,Fi,41
393,1506,Fa,4676,Fi,1
393,1506,Fa,2487,Fi,33
393,1506,Fa,2223,Fi,21
393,1806,Fa,2791,Fi,107
393,1806,Fa,1402,FaFi,42
393,1806,Fa,3173,Fi,296
393,1806,Fa,1611,FaFi,22
393,3755,Fa,1256,Fi,417
393,3755,Fa,135,Fi,1
393,3755,Fa,1011,Fi,29
393,3755,Fa,1901,FaFi,159
393,304,FaFi,304,FaFi,139
393,453,FaFi,453,FaFi,17
393,525,FaFi,525,FaFi,72
393,936,FaFi,936,FaFi,90
393,936,FaFi,4751,Fi,1
393,936,FaFi,1625,Fi,7
393,1023,FaFi,1023,FaFi,6
393,1163,FaFi,1163,FaFi,31
393,1169,FaFi,1169,FaFi,25
393,1190,FaFi,1190,FaFi,10
393,1554,FaFi,1554,FaFi,58
393,1554,FaFi,2780,Fi,2
393,1692,FaFi,1692,FaFi,43
393,1823,FaFi,1823,FaFi,6
393,1896,FaFi,1896,FaFi,156
393,2241,FaFi,2241,FaFi,37
393,2372,FaFi,2372,FaFi,1
393,2372,FaFi,4482,Fi,0
393,2536,FaFi,2536,FaFi,10
393,2681,FaFi,2681,FaFi,6
393,2827,FaFi,2827,FaFi,114
393,2827,FaFi,2557,FaFi,3
393,2827,FaFi,4007,Fi,12
393,2867,FaFi,2867,FaFi,46
393,2871,FaFi,2871,FaFi,56
393,2977,FaFi,2977,FaFi,34
393,3206,FaFi,3206,FaFi,176
393,3206,FaFi,54,Fi,2
393,3206,FaFi,3610,Fi,0
393,3206,FaFi,713,FaFi,16
393,3237,FaFi,3237,FaFi,42
393,3237,FaFi,656,Fi,8
393,3330,FaFi,3330,FaFi,26
393,3569,FaFi,3569,FaFi,21
393,3655,FaFi,3655,FaFi,70
393,3752,FaFi,3752,FaFi,103
393,3752,FaFi,851,Fi,1
393,3752,FaFi,4200,Fi,1
393,3752,FaFi,2322,FaFi,3
393,3873,FaFi,3873,FaFi,81
393,4034,FaFi,4034,FaFi,29
393,4140,FaFi,4140,FaFi,0
393,4193,FaFi,4193,FaFi,41
393,4193,FaFi,2092,FaFi,8
393,4322,FaFi,4322,FaFi,89
393,4459,FaFi,4459,FaFi,109
393,4667,FaFi,4667,FaFi,2
393,1591,Fa,1269,Fi,154
393,1591,Fa,4044,Fi,43
393,1591,Fa,2736,FaFi,18
393,1591,Fa,1657,Fi,4
393,1591,Fa,3454,FaFi,117
393,1591,Fa,3951,FaFi,23
393,1591,Fa,1066,Fi,2
393,1591,Fa,3658,Fi,4
393,1591,Fa,3946,FaFi,9
393,1591,Fa,1353,Fi,3
393,1591,Fa,1876,Fi,140
393,1591,Fa,142,Fi,1
393,1591,Fa,4563,Fi,2
393,1591,Fa,3961,FaFi,119
393,1591,Fa,1629,Fi,195
393,2407,Fa,1648,FaFi,34
393,2407,Fa,583,Fi,220
393,3171,Fa,2072,Fi,5
393,3171,Fa,234,FaFi,65
393,3171,Fa,106,FaFi,4
393,3171,Fa,2187,Fi,58
393,3171,Fa,1812,FaFi,99
393,3171,Fa,4731,Fi,0
393,3171,Fa,4649,Fi,4
393,3171,Fa,1798,FaFi,8
393,3171,Fa,4630,Fi,4
393,3171,Fa,2790,Fi,506
393,3171,Fa,3180,FaFi,24
393,3171,Fa,2309,Fi,39
393,3667,Fa,3907,FaFi,0
393,4507,Fa,1400,Fi,5
393,4507,Fa,2970,FaFi,31
393,4507,Fa,944,Fi,138
393,4531,Fa,3868,FaFi,5
393,4648,Fa,3735,FaFi,17
394,45,FaFi,45,FaFi,209
394,614,FaFi,614,FaFi,112
394,690,FaFi,690,FaFi,302
394,690,FaFi,3788,FaFi,24
394,1393,FaFi,1393,FaFi,32
394,1672,FaFi,1672,FaFi,4
394,1705,FaFi,1705,FaFi,53
394,2101,FaFi,2101,FaFi,5
394,3251,FaFi,3251,FaFi,79
394,4023,FaFi,4023,FaFi,9
394,4023,FaFi,988,Fi,1
394,4271,FaFi,4271,FaFi,85
394,4271,FaFi,3910,FaFi,8
394,198,Fa,417,Fi,650
394,609,Fa,1216,FaFi,17
394,609,Fa,2890,Fi,94
394,609,Fa,1339,Fi,245
394,609,Fa,4359,Fi,108
394,609,Fa,4239,Fi,2
394,609,Fa,1839,Fi,137
394,609,Fa,2397,FaFi,2
394,609,Fa,74,Fi,1
394,609,Fa,793,Fi,1
394,609,Fa,3638,Fi,37
394,609,Fa,1239,Fi,2
394,609,Fa,3924,FaFi,24
394,609,Fa,4235,Fi,198
394,609,Fa,660,Fi,81
394,609,Fa,2942,FaFi,11
394,609,Fa,3249,Fi,193
394,609,Fa,3983,Fi,441
394,609,Fa,526,Fi,0
394,609,Fa,435,Fi,20
394,609,Fa,803,Fi,2
394,609,Fa,3609,Fi,26
394,1975,Fa,2570,FaFi,23
394,1975,Fa,1650,Fi,132
394,1975,Fa,4384,Fi,436
394,1975,Fa,1994,FaFi,115
394,1975,Fa,3098,Fi,5
394,2420,Fa,4277,Fi,63
394,2902,Fa,4462,Fi,331
394,2902,Fa,4352,Fi,131
394,2902,Fa,2536,FaFi,18
394,2902,Fa,3142,FaFi,42
394,2902,Fa,2417,Fi,94
394,2902,Fa,3188,Fi,12
394,2902,Fa,3084,FaFi,97
394,2902,Fa,4242,Fi,1
394,2902,Fa,1692,FaFi,13
394,3148,Fa,4023,FaFi,4
394,3148,Fa,3349,Fi,268
394,3148,Fa,2938,Fi,300
394,3148,Fa,2747,Fi,734
394,3148,Fa,2012,Fi,11
394,3148,Fa,47,Fi,186
394,3514,Fa,870,Fi,2
394,3514,Fa,4697,Fi,2
394,3514,Fa,4684,Fi,12
394,3514,Fa,1814,Fi,86
394,3514,Fa,3834,FaFi,37
394,3514,Fa,656,Fi,64
394,3514,Fa,591,Fi,278
394,3514,Fa,4434,FaFi,49
394,3514,Fa,1878,Fi,144
394,3514,Fa,2046,Fi,178
394,3514,Fa,1931,FaFi,197
394,3514,Fa,2719,Fi,404
394,3514,Fa,2750,Fi,84
394,3514,Fa,1258,Fi,0
394,3514,Fa,1798,FaFi,9
394,3514,Fa,3921,FaFi,38
394,3514,Fa,863,Fi,6
394,3514,Fa,1993,Fi,97
394,3514,Fa,965,FaFi,3
394,3514,Fa,4687,Fi,2
394,3514,Fa,562,Fi,157
394,3514,Fa,3629,Fi,258
394,3514,Fa,727,FaFi,79
394,3514,Fa,1447,FaFi,112
394,3514,Fa,3176,Fi,570
394,3514,Fa,2577,FaFi,12
394,3514,Fa,2566,Fi,155
394,3514,Fa,495,Fi,3
394,3514,Fa,747,Fi,3
394,3514,Fa,3732,Fi,174
394,3514,Fa,4415,Fi,0
394,3514,Fa,3974,FaFi,96
394,3514,Fa,2025,Fi,359
394,3514,Fa,1856,Fi,343
394,3514,Fa,3151,FaFi,30
394,3734,Fa,2450,Fi,11
394,3734,Fa,1952,Fi,213
394,3734,Fa,3713,FaFi,86
394,3734,Fa,2238,Fi,583
394,3734,Fa,2236,FaFi,21
394,3734,Fa,3207,Fi,34
394,3734,Fa,4640,FaFi,39
394,3734,Fa,512,FaFi,19
394,3734,Fa,3526,Fi,56
394,3734,Fa,1685,Fi,89
394,3734,Fa,1955,Fi,8
394,3807,Fa,625,Fi,638
394,3807,Fa,346,Fi,243
394,116,FaFi,116,FaFi,1
394,667,FaFi,667,FaFi,126
394,787,FaFi,787,FaFi,7
394,1112,FaFi,1112,FaFi,177
394,1350,FaFi,1350,FaFi,3
394,1350,FaFi,2439,FaFi,1
394,1408,FaFi,1408,FaFi,48
394,1431,FaFi,1431,FaFi,79
394,1431,FaFi,1660,FaFi,8
394,1813,FaFi,1813,FaFi,63
394,1905,FaFi,1905,FaFi,9
394,2075,FaFi,2075,FaFi,36
394,2113,FaFi,2113,FaFi,149
394,2116,FaFi,2116,FaFi,203
394,2196,FaFi,2196,FaFi,23
394,2196,FaFi,1637,FaFi,3
394,2377,FaFi,2377,FaFi,50
394,2422,FaFi,2422,FaFi,75
394,2424,FaFi,2424,FaFi,156
394,2426,FaFi,2426,FaFi,3
394,2675,FaFi,2675,FaFi,73
394,2675,FaFi,4304,Fi,1
394,2675,FaFi,4711,Fi,2
394,2675,FaFi,1206,FaFi,3
394,2836,FaFi,2836,FaFi,36
394,2968,FaFi,2968,FaFi,18
394,3033,FaFi,3033,FaFi,96
394,3336,FaFi,3336,FaFi,8
394,3336,FaFi,1766,Fi,0
394,3635,FaFi,3635,FaFi,143
394,3797,FaFi,3797,FaFi,14
394,3856,FaFi,3856,FaFi,60
394,3856,FaFi,2509,Fi,7
394,3894,FaFi,3894,FaFi,40
394,3987,FaFi,3987,FaFi,5
394,3987,FaFi,2932,Fi,0
394,4043,FaFi,4043,FaFi,41
394,4057,FaFi,4057,FaFi,202
394,4244,FaFi,4244,FaFi,18
394,4314,FaFi,4314,FaFi,9
394,2150,Fa,621,FaFi,39
394,2150,Fa,1963,Fi,229
394,2150,Fa,3039,Fi,86
394,2304,Fa,1553,FaFi,48
394,2304,Fa,1054,FaFi,6
394,2304,Fa,3278,FaFi,21
394,2304,Fa,567,Fi,0
394,2304,Fa,4031,FaFi,1
394,2497,Fa,1746,Fi,61
394,2885,Fa,1263,Fi,3
394,2885,Fa,690,FaFi,292
394,2885,Fa,1727,FaFi,50
394,2885,Fa,1905,FaFi,8
394,2885,Fa,1659,FaFi,5
394,2885,Fa,2169,Fi,4
394,2885,Fa,71,FaFi,6
394,2885,Fa,4087,Fi,1
394,2885,Fa,746,FaFi,63
394,2885,Fa,2800,Fi,102
394,2885,Fa,1803,FaFi,334
394,3356,Fa,2594,FaFi,26
394,3356,Fa,4689,Fi,1
394,3356,Fa,3435,FaFi,112
394,3356,Fa,1392,Fi,7
395,290,FaFi,290,FaFi,51
395,664,FaFi,664,FaFi,183
395,3205,FaFi,3205,FaFi,60
395,3205,FaFi,4113,FaFi,10
395,3888,FaFi,3888,FaFi,41
395,4394,FaFi,4394,FaFi,93
395,4394,FaFi,3553,Fi,9
395,4496,FaFi,4496,FaFi,10
395,4522,FaFi,4522,FaFi,16
395,3190,Fa,2223,Fi,137
395,3190,Fa,1648,FaFi,42
395,3190,Fa,3302,Fi,0
395,3190,Fa,2481,FaFi,285
395,3190,Fa,1929,FaFi,10
395,3546,Fa,3142,FaFi,59
395,3546,Fa,3524,FaFi,21
395,3546,Fa,38,Fi,185
395,3546,Fa,3263,FaFi,159
395,3697,Fa,2236,FaFi,16
395,3697,Fa,1952,Fi,248
395,3697,Fa,3531,Fi,4
395,3697,Fa,1728,Fi,185
395,3697,Fa,2450,Fi,18
395,3697,Fa,1459,Fi,32
395,3697,Fa,2554,FaFi,127
395,3697,Fa,555,FaFi,136
395,3697,Fa,1820,Fi,322
395,3697,Fa,3526,Fi,58
395,3697,Fa,4406,Fi,1
395,3802,Fa,2083,FaFi,7
395,3802,Fa,949,Fi,390
395,57,FaFi,57,FaFi,205
395,67,FaFi,67,FaFi,2
395,109,FaFi,109,FaFi,93
395,550,FaFi,550,FaFi,79
395,1303,FaFi,1303,FaFi,2
395,1436,FaFi,1436,FaFi,92
395,1472,FaFi,1472,FaFi,3
395,1472,FaFi,1403,Fi,0
395,1540,FaFi,1540,FaFi,23
395,1540,FaFi,1688,Fi,6
395,1863,FaFi,1863,FaFi,62
395,1904,FaFi,1904,FaFi,93
395,1956,FaFi,1956,FaFi,53
395,1956,FaFi,1470,Fi,2
395,2160,FaFi,2160,FaFi,172
395,2172,FaFi,2172,FaFi,33
395,2349,FaFi,2349,FaFi,230
395,2518,FaFi,2518,FaFi,65
395,2592,FaFi,2592,FaFi,101
395,2709,FaFi,2709,FaFi,132
395,2738,FaFi,2738,FaFi,36
395,2740,FaFi,2740,FaFi,42
395,2740,FaFi,3330,FaFi,4
395,2869,FaFi,2869,FaFi,130
395,2869,FaFi,4415,Fi,1
395,2869,FaFi,759,Fi,1
395,2869,FaFi,1302,Fi,2
395,2869,FaFi,1787,FaFi,11
395,2964,FaFi,2964,FaFi,75
395,3111,FaFi,3111,FaFi,7
395,3122,FaFi,3122,FaFi,6
395,3144,FaFi,3144,FaFi,10
395,3144,FaFi,3826,FaFi,0
395,3180,FaFi,3180,FaFi,25
395,3180,FaFi,1948,Fi,0
395,3307,FaFi,3307,FaFi,18
395,3378,FaFi,3378,FaFi,27
395,3519,FaFi,3519,FaFi,21
395,3519,FaFi,2947,Fi,4
395,3519,FaFi,3765,Fi,0
395,3528,FaFi,3528,FaFi,9
395,3528,FaFi,4623,Fi,4
395,3632,FaFi,3632,FaFi,69
395,3633,FaFi,3633,FaFi,34
395,3709,FaFi,3709,FaFi,19
395,3845,FaFi,3845,FaFi,58
395,3863,FaFi,3863,FaFi,31
395,3956,FaFi,3956,FaFi,2
395,4020,FaFi,4020,FaFi,100
395,4020,FaFi,2378,Fi,18
395,4031,FaFi,4031,FaFi,9
395,4031,FaFi,355,Fi,1
395,4039,FaFi,4039,FaFi,17
395,4039,FaFi,3198,FaFi,1
395,4195,FaFi,4195,FaFi,1
395,4236,FaFi,4236,FaFi,1
395,4282,FaFi,4282,FaFi,65
395,4407,FaFi,4407,FaFi,101
395,4407,FaFi,3510,Fi,0
395,4407,FaFi,4365,Fi,8
395,4407,FaFi,879,Fi,0
395,4671,FaFi,4671,FaFi,10
395,4746,FaFi,4746,FaFi,51
395,4752,FaFi,4752,FaFi,6
395,669,Fa,3269,Fi,271
395,669,Fa,391,Fi,1
395,669,Fa,90,Fi,311
395,669,Fa,3175,Fi,167
395,669,Fa,4093,Fi,1
395,669,Fa,3790,Fi,27
395,669,Fa,1993,Fi,102
395,669,Fa,3621,Fi,6
395,669,Fa,939,Fi,291
395,669,Fa,2177,FaFi,52
395,669,Fa,3463,Fi,174
395,1049,Fa,3165,Fi,53
395,1049,Fa,1015,Fi,1
395,1049,Fa,4416,FaFi,17
395,1049,Fa,3461,Fi,193
395,1524,Fa,460,Fi,4
395,1524,Fa,4706,Fi,4
395,1524,Fa,888,Fi,1
395,1524,Fa,2387,Fi,393
395,1761,Fa,15,Fi,92
395,1761,Fa,1741,Fi,207
395,1761,Fa,4341,Fi,55
395,1761,Fa,2182,Fi,106
395,1872,Fa,4342,Fi,49
395,1872,Fa,3762,FaFi,24
395,1872,Fa,2388,Fi,425
395,1872,Fa,1016,Fi,16
395,1872,Fa,612,Fi,2
395,1872,Fa,4369,Fi,13
395,2286,Fa,4571,Fi,1
395,2286,Fa,526,Fi,1
395,2286,Fa,141,Fi,0
395,2286,Fa,2601,FaFi,0
395,2286,Fa,4161,Fi,3
395,2286,Fa,1510,Fi,88
395,2286,Fa,722,FaFi,54
395,2286,Fa,2855,Fi,203
395,2812,Fa,2127,Fi,9
395,2828,Fa,1923,Fi,151
395,3488,Fa,2764,Fi,58
395,3488,Fa,3290,FaFi,5
395,3488,Fa,2566,Fi,141
395,3488,Fa,1868,Fi,176
395,3766,Fa,189,Fi,1
395,3766,Fa,4007,Fi,293
395,3766,Fa,3856,FaFi,45
395,3816,Fa,3552,Fi,84
395,3981,Fa,3093,Fi,506
395,3981,Fa,304,FaFi,88
395,4307,Fa,45,FaFi,118
395,4740,Fa,3427,FaFi,8
395,4740,Fa,1313,FaFi,70
395,4740,Fa,440,Fi,2
395,4740,Fa,1333,FaFi,11
395,4740,Fa,2653,Fi,114
396,953,FaFi,953,FaFi,45
396,953,FaFi,3912,Fi,8
396,1415,FaFi,1415,FaFi,66
396,1415,FaFi,3268,Fi,4
396,3334,FaFi,3334,FaFi,38
396,3566,FaFi,3566,FaFi,18
396,3769,FaFi,3769,FaFi,202
396,4113,FaFi,4113,FaFi,231
396,4113,FaFi,2368,FaFi,38
396,748,Fa,84,Fi,27
396,748,Fa,4677,Fi,1
396,748,Fa,4205,FaFi,50
396,748,Fa,2390,FaFi,11
396,748,Fa,3476,Fi,412
396,748,Fa,3463,Fi,645
396,748,Fa,3606,Fi,245
396,1134,Fa,2199,Fi,426
396,1134,Fa,3297,Fi,32
396,2528,Fa,29,Fi,121
396,2528,Fa,2475,Fi,61
396,2528,Fa,3837,Fi,417
396,2528,Fa,3586,FaFi,16
396,2737,Fa,614,FaFi,115
396,2737,Fa,2367,Fi,96
396,3861,Fa,1247,Fi,336
396,3861,Fa,4608,Fi,0
396,3861,Fa,644,FaFi,52
396,3861,Fa,1672,FaFi,3
396,3861,Fa,1240,Fi,401
396,3861,Fa,4371,FaFi,2
396,3861,Fa,2126,FaFi,30
396,3861,Fa,144,Fi,109
396,3861,Fa,2478,Fi,77
396,3861,Fa,1426,Fi,452
396,3861,Fa,217,FaFi,221
396,3861,Fa,1856,Fi,345
396,3861,Fa,2870,Fi,69
396,3861,Fa,4424,Fi,1
396,3861,Fa,4671,FaFi,18
396,3861,Fa,3971,FaFi,31
396,3861,Fa,3876,Fi,116
396,3861,Fa,3539,FaFi,21
396,3861,Fa,3467,Fi,2
396,3861,Fa,1877,Fi,223
396,282,FaFi,282,FaFi,84
396,282,FaFi,3423,FaFi,8
396,434,FaFi,434,FaFi,10
396,434,FaFi,3480,Fi,1
396,631,FaFi,631,FaFi,9
396,631,FaFi,4356,Fi,0
396,631,FaFi,1851,Fi,0
396,774,FaFi,774,FaFi,140
396,774,FaFi,2456,Fi,11
396,869,FaFi,869,FaFi,62
396,1099,FaFi,1099,FaFi,34
396,1099,FaFi,1939,Fi,4
396,1165,FaFi,1165,FaFi,139
396,1165,FaFi,1904,FaFi,6
396,1499,FaFi,1499,FaFi,34
396,1499,FaFi,1184,Fi,4
396,1612,FaFi,1612,FaFi,67
396,1612,FaFi,1267,FaFi,5
396,1760,FaFi,1760,FaFi,107
396,1947,FaFi,1947,FaFi,13
396,2083,FaFi,2083,FaFi,4
396,2083,FaFi,1879,Fi,0
396,2141,FaFi,2141,FaFi,28
396,2141,FaFi,1335,Fi,1
396,2177,FaFi,2177,FaFi,36
396,2348,FaFi,2348,FaFi,71
396,2508,FaFi,2508,FaFi,27
396,2554,FaFi,2554,FaFi,109
396,2825,FaFi,2825,FaFi,82
396,2982,FaFi,2982,FaFi,22
396,3812,FaFi,3812,FaFi,8
396,3812,FaFi,3242,Fi,1
396,3860,FaFi,3860,FaFi,141
396,3960,FaFi,3960,FaFi,11
396,3975,FaFi,3975,FaFi,21
396,4060,FaFi,4060,FaFi,23
396,4288,FaFi,4288,FaFi,23
396,4399,FaFi,4399,FaFi,72
396,4525,FaFi,4525,FaFi,156
