ID,X,Y,size,production,is_outdoor,is_commercial,multisite
468,695285.086520595,6586784.65031809,1163,Fi,1,1,0
469,647738.905225122,6463359.74155247,4,Fi,0,0,0
470,883675.782392737,6549918.90015526,339,Fi,0,1,43
471,732573.743249475,6595217.58069487,144,Fi,0,1,0
472,672451.048897298,6425234.26765659,5,Fi,0,0,0
473,812486.747472123,6497868.52167842,1750,Fi,0,1,0
474,977098.825335906,6535582.52829632,1726,Fi,0,1,0
475,864567.178189567,6600023.94801826,2,Fi,1,0,0
476,849654.668175273,6572859.89614913,24,FaFi,1,0,0
477,715313.085335853,6499382.47787862,78,FaFi,0,1,0
478,934400.251807813,6557110.80431128,3,Fi,1,0,0
479,851969.92424237,6511358.91093767,3,Fi,1,0,0
480,776892.493492316,6420620.49909069,660,Fi,1,1,0
481,956833.582175913,6430776.66406442,3,Fi,1,0,0
482,974189.501240454,6538107.95661698,7,Fi,0,0,0
483,733850.704191242,6593373.67908003,205,FaFi,0,1,0
484,831466.171695839,6357055.50021418,759,Fi,0,1,13
485,717317.142144206,6534685.66414147,3,Fi,1,0,0
486,875036.208000237,6458007.22334987,4789,Fa,0,1,72
487,723843.481906407,6581334.28824547,145,FaFi,0,1,0
488,824842.052438342,6490188.46811266,2202,Fi,0,1,0
489,779781.749839639,6486318.5777033,293,Fi,1,1,0
490,684597.152676282,6590409.63538654,3,Fi,1,0,0
491,850040.072132756,6529862.05934078,7208,Fa,1,1,109
492,913609.370734985,6512637.34793259,10,Fi,0,0,0
493,675670.034878184,6499688.66335438,4693,Fi,0,1,0
494,782943.283748581,6457445.86228861,10,Fi,1,0,0
495,834108.033270578,6448040.64868716,13,Fi,0,0,0
496,791454.952240774,6494297.3825265,9,Fi,1,0,0
497,986310.678348043,6457892.43677432,916,Fi,0,1,0
498,932036.570484592,6577652.58719031,5,Fi,1,0,0
499,663214.636018125,6480338.10691069,3,Fi,1,0,0
500,668263.035677696,6492472.7852989,513,Fi,0,1,0
501,699701.208820987,6538560.74063577,6,Fi,1,0,0
502,786193.024555966,6472578.41159731,354,FaFi,0,1,0
503,758301.158528399,6477226.02953594,3,Fi,1,0,0
504,949404.310674406,6428902.42048953,10,Fi,0,0,0
505,673138.139703518,6449799.23120608,274,FaFi,0,1,0
506,698446.766704072,6603404.3842092,846,FaFi,0,1,0
507,969864.608038093,6567025.0975624,847,Fi,0,1,0
508,838411.089734628,6374646.81575113,97,FaFi,0,1,47
509,1020212.40440837,6472125.01843397,6,Fi,0,0,0
510,810530.432901669,6479307.2944334,4,Fi,1,0,0
511,712199.402671946,6608579.41823843,1095,FaFi,0,1,117
512,660001.673939348,6431298.92777008,2,Fi,0,0,0
513,835883.236022869,6381622.30453978,100,FaFi,0,1,0
514,952214.665978743,6500306.17802513,2792,Fa,0,1,0
515,813008.881411091,6494074.20116352,4,Fi,1,0,0
516,672119.326203326,6526905.62771904,1092,FaFi,0,1,0
517,904053.425700187,6391853.75048213,97,Fi,0,1,0
518,967758.12840307,6459678.18114319,91,FaFi,0,1,0
519,906558.737294971,6384163.23609487,5,Fi,1,0,0
520,941811.838252241,6444536.51770594,7,Fi,1,0,0
521,841487.062637171,6371168.84050316,2,Fi,1,0,0
522,890474.878602613,6397427.77495176,2430,Fa,0,1,0
523,798747.063415526,6438775.73791996,463,Fi,0,1,0
524,901798.587165009,6549178.5972928,715,FaFi,0,1,0
525,711480.212524699,6461141.89732603,5,Fi,1,0,0
526,743760.249745631,6526792.63707797,1605,Fi,1,1,0
527,842371.298254909,6482942.37148038,8,Fi,1,0,0
528,856745.619442285,6543167.49740245,3,Fi,0,0,0
529,908331.377634187,6548288.43544744,7,Fi,1,0,0
530,729477.404925467,6612432.95486681,9,Fi,1,0,0
531,910097.468228319,6526629.09844287,1122,Fi,0,1,0
532,660953.187178341,6413859.02678016,25,Fi,0,1,11
533,810883.196302347,6469374.40772732,2,Fi,1,0,0
534,763542.007493758,6538496.98203842,1286,FaFi,0,1,0
535,966027.985660923,6499637.01694692,747,FaFi,0,1,0
536,897178.916303044,6504672.51512622,121,Fi,1,1,0
537,674351.056157088,6542713.69069206,293,FaFi,0,1,55
538,901614.568210346,6472421.58435008,8,Fi,1,0,0
539,896156.799141244,6401509.00722903,1,Fi,0,0,0
540,750685.033793492,6537754.57512725,6,Fi,1,0,0
541,831102.380779116,6532706.11503682,779,Fa,0,1,0
542,780685.496337419,6431424.12186614,114,FaFi,0,1,0
543,928295.181400962,6495786.48085582,42,FaFi,0,0,0
544,867906.727461795,6584359.71393032,5,Fi,0,0,0
545,851599.446622876,6502486.75301739,335,FaFi,0,1,1
546,858092.895018688,6463724.39342005,6,Fi,1,0,0
547,950590.524758265,6566990.40163212,4,Fi,1,0,0
548,893054.618780026,6473868.57529549,754,Fi,0,1,4
549,878834.631201949,6468882.79870388,4,Fi,1,0,0
550,684124.246826346,6546428.33142648,3,Fi,0,0,0
551,995024.864492429,6461589.72352574,1730,Fi,0,1,0
552,731394.767984879,6590464.96238337,2703,Fi,0,1,8
553,690107.481260234,6569156.32029138,36,FaFi,0,0,0
554,683106.033051745,6443056.29595461,9,Fi,1,0,0
555,928499.345619939,6428494.22878204,686,FaFi,0,1,0
556,901503.238848383,6535761.92195252,2,Fi,1,0,0
557,737961.595699746,6543637.24895473,4,Fi,1,0,0
558,673922.772704881,6584782.90206562,363,Fi,0,1,0
559,751548.2308474,6510582.67356705,6,Fi,1,0,0
560,948060.180186835,6440009.05709003,7,Fi,0,1,0
561,720735.804324574,6543365.28767814,8,Fi,1,0,0
562,805898.185317949,6546549.1544272,5,Fi,0,0,0
563,848843.434916868,6528369.92333542,9,Fi,0,0,0
564,901764.936754904,6504272.09291758,652,Fi,0,1,0
565,834364.042122556,6549187.54464077,102,FaFi,0,1,8
566,705084.317597418,6416721.91513234,892,Fi,0,1,0
567,786533.169961247,6514590.96544334,933,FaFi,0,1,0
568,648784.915260715,6421308.794887,8,Fi,1,0,0
569,731211.931897408,6612563.97823623,9,Fi,1,0,0
570,721808.327504667,6497535.32442083,8,Fi,1,0,0
571,881368.0540604,6518286.45481598,1226,Fi,0,1,0
572,891822.443839862,6483485.53358292,2605,FaFi,0,1,0
573,697780.747350159,6464828.38144174,1498,Fi,0,1,0
574,912915.614468411,6523166.82966092,1,Fi,1,0,0
575,764082.8668092,6588657.79382895,519,Fi,0,1,35
576,909774.117282488,6535641.0745365,3,Fi,1,0,0
577,950110.011700844,6547926.14876912,2,Fi,1,0,0
578,724110.849395256,6620034.93586662,823,Fi,0,1,88
579,893274.77127148,6438832.96456472,259,Fi,0,1,0
580,663937.307685633,6428773.66100306,4,Fi,0,0,0
581,926985.614840573,6433214.74812594,749,Fi,0,1,0
582,691869.964183965,6629053.12727047,5,Fi,0,0,0
583,705386.626811691,6473137.70898109,9,Fi,1,0,0
584,831652.988873033,6501524.72339366,2007,Fi,0,1,0
585,804353.324336224,6423861.78381793,696,FaFi,0,1,0
586,918712.517785135,6417048.68655791,7981,Fa,0,1,5
587,682811.678749775,6491284.20108051,936,Fi,0,1,31
588,937067.121576379,6476525.57904646,648,FaFi,0,1,0
589,868174.950703256,6495897.89213643,3,Fi,1,0,0
590,797063.807997182,6437934.78466587,22,FaFi,0,1,50
591,865870.333546419,6600595.78510041,7,Fi,0,0,0
592,1000127.59228436,6559979.60439864,8,Fi,1,0,0
593,681065.168446214,6544713.98393016,3,Fi,1,0,0
594,779851.610930048,6450608.74642506,221,Fi,0,1,0
595,730739.28216766,6584848.92832859,7,Fi,0,0,0
596,738152.555893504,6588425.25961768,5,Fi,1,0,0
597,833224.476757989,6563698.22310766,181,FaFi,0,1,0
598,680973.454219838,6557906.14930246,5927,Fa,0,1,32
599,716624.659490936,6576952.96131902,878,Fi,0,1,0
600,790671.900867755,6523914.31743052,2505,Fa,0,1,0
601,775315.530188172,6593680.4092577,204,Fi,0,1,0
602,724103.654551523,6617602.66546644,30,FaFi,1,0,0
603,837315.808472991,6547406.96366092,4,Fi,1,0,0
604,846919.515311071,6510804.38533526,6,Fi,1,0,0
605,929858.575086718,6562694.3499916,6,Fi,1,0,0
606,881210.854588244,6453192.28384885,3,Fi,1,0,0
607,777166.949519648,6412738.7615934,117,FaFi,0,1,0
608,775001.680751634,6499171.57149713,3,Fi,0,0,0
609,881980.713209431,6589083.73986159,5,Fi,1,0,0
610,730654.828748311,6580942.65465096,1,Fi,1,0,0
611,746062.670082562,6606049.41964861,7,Fi,1,0,0
612,702578.813143853,6439365.07609589,8,Fi,1,0,0
613,653109.069730092,6421696.41130488,54,FaFi,1,0,0
614,864360.119598173,6444404.35218188,321,Fa,0,1,0
615,805626.855559413,6452160.24964367,298,Fi,0,1,0
616,869211.793797616,6572452.32259578,6,Fi,0,0,0
617,839893.036455148,6372705.35589089,83,Fa,0,1,0
618,668158.721810116,6471988.12342547,1074,FaFi,0,1,0
619,1002015.39381934,6484884.46634476,69,FaFi,0,1,0
620,779023.418117623,6537131.44335552,8,Fi,1,0,0
621,968590.736377229,6564614.32906407,6,Fi,1,0,0
622,904998.372610103,6471923.7572654,3,Fi,0,0,0
623,668235.017209847,6470067.21815342,5,Fi,1,0,0
624,667365.433735223,6528959.94596507,4,Fi,1,0,0
625,856464.228418148,6525382.53366275,4,Fi,0,0,0
626,831197.110217443,6571688.10828202,2,Fi,1,0,0
627,861351.07213998,6526868.52450889,872,FaFi,0,1,86
628,899630.204146935,6413132.01938999,7,Fi,1,0,0
629,690946.824943791,6539176.19080373,2526,Fa,0,1,0
630,807671.352431827,6491533.83721258,1,Fi,1,0,0
631,779943.295622012,6513219.68304379,96,FaFi,1,1,0
632,668971.471665257,6597810.89173542,3,Fi,1,0,0
633,972117.674694863,6576282.43140214,5,Fi,0,0,0
634,797153.433479104,6410947.11986341,5734,Fa,0,1,0
635,857852.794780125,6356133.39648444,532,FaFi,0,1,0
636,930204.968371165,6413711.02267235,8,Fi,1,0,0
637,679885.937247766,6427755.79145487,904,FaFi,0,1,0
638,634564.073327553,6416127.97993357,1987,Fi,0,1,0
639,1002801.50894509,6506449.3646916,709,Fi,0,1,0
640,730426.863706012,6515902.84919923,3,Fi,1,0,0
641,764932.88014862,6570851.21168171,6,Fi,1,0,0
642,865784.658408616,6584216.2662678,148,FaFi,0,1,0
643,910355.503215522,6572377.4142528,5,Fi,1,0,0
644,791798.624166698,6536454.25108771,7,Fi,1,0,0
645,752864.078082265,6557963.57876615,8,Fi,1,0,0
646,662900.514715923,6522029.71468431,7,Fi,1,0,0
647,748911.079033171,6566110.64214909,469,Fi,0,1,0
648,679029.221925943,6481621.74402076,72,Fa,1,0,0
649,874685.636947377,6451762.92982882,4,Fi,1,0,0
650,865471.406741132,6488115.54802106,4,Fi,0,0,0
651,695884.894100816,6489797.84806261,6,Fi,1,0,0
652,678371.538450303,6577683.30975394,2,Fi,1,0,0
653,730430.071217734,6516543.23529826,3,Fi,1,0,0
654,864089.639815802,6579419.63961772,6,Fi,1,0,0
655,781929.897499465,6494687.50629259,8,Fi,1,0,0
656,839237.673899846,6472543.82887149,1941,Fi,0,1,0
657,653880.338456427,6449499.76537124,138,FaFi,0,1,24
658,841834.116113563,6428340.66376284,6,Fi,0,0,0
659,733676.677371158,6510369.65199523,96,Fa,0,0,0
660,845848.578976757,6565945.18846035,2,Fi,1,0,0
661,694479.502347449,6569334.89627571,24,Fa,1,0,0
662,862301.845248462,6573942.75338153,3,Fi,0,0,0
663,763685.191629453,6519427.28855236,8,Fi,1,0,0
664,696747.840251971,6417866.85490329,3,Fi,1,0,0
665,753286.53319303,6578038.10169152,7,Fi,1,0,0
666,712128.212719316,6606608.12611333,795,FaFi,1,1,46
667,765489.484473603,6568669.62630866,6,Fi,1,0,0
668,663181.016819465,6468473.79290086,7,Fi,0,0,0
669,851299.786282039,6545292.18776617,6,Fi,1,0,0
670,1006982.58334798,6552160.89592826,168,Fi,0,1,0
671,845873.279807724,6593733.77814742,1009,Fi,0,1,0
672,902053.167278141,6471858.03856645,4,Fi,1,0,0
673,1016480.05555682,6485824.06917379,9,Fi,1,0,0
674,755223.119428178,6529995.10842362,781,FaFi,0,1,0
675,929892.580096109,6529403.12245992,8,Fi,0,0,0
676,812118.722233712,6540109.96346531,2,Fi,1,0,0
677,873718.227952222,6571688.34920258,1002,Fi,0,1,0
678,718771.900341817,6427934.61771323,2126,Fi,1,1,122
679,897212.144566705,6468537.44840375,1,Fi,1,0,0
680,742554.884505282,6580240.19557317,407,Fi,0,1,0
681,973766.684076924,6507254.56871871,3,Fi,1,0,0
682,869140.654155972,6597376.83067585,7,Fi,0,0,0
683,717753.566659365,6546066.0435102,269,Fi,1,1,0
684,950865.293924903,6427309.83113433,966,Fi,0,1,0
685,681207.324001742,6601112.02599846,12,Fi,1,0,0
686,688616.20688283,6560633.69429007,1,Fi,0,0,0
687,841138.554241587,6563189.87516048,3129,Fa,0,1,0
688,684750.539227846,6581209.72798438,3,Fi,1,0,0
689,786306.816081704,6563791.65324154,8,Fi,0,0,0
690,737882.251826912,6603928.31695856,8,Fi,1,0,0
691,723436.413106482,6446250.25261893,516,Fi,1,1,95
692,653971.014599449,6439799.11810465,1212,Fi,1,1,0
693,984974.651656026,6473380.03689156,1273,Fi,0,1,0
694,666936.876647151,6461314.36838481,165,Fi,1,1,0
695,968761.611307182,6545319.38751142,4,Fi,1,0,0
696,1005555.14056877,6490674.72949752,5,Fi,1,0,0
697,911659.486560776,6568469.85804975,3,Fi,1,0,0
698,722639.235712832,6543468.40222696,5,Fi,1,0,0
699,971011.59539118,6582865.70812559,1450,Fi,0,1,0
700,747745.422950052,6493766.67504705,36,Fa,0,0,0
701,806519.00546799,6474971.44805376,4,Fi,0,0,0
702,935444.552853731,6441526.96327321,3,Fi,0,0,0
703,685596.914803441,6562662.80714265,5,Fi,1,0,0
704,767137.002880264,6434718.82417614,903,FaFi,0,1,0
705,721060.264254982,6602735.71054292,1313,Fi,0,1,0
706,681140.77775316,6531144.81743125,1489,Fi,1,1,0
707,670893.959178142,6510441.75127191,4,Fi,0,0,0
708,691174.661413569,6457269.50740887,6,Fi,1,0,0
709,689371.19963238,6603845.14200745,6,Fi,0,0,0
710,671561.883361902,6423490.73816772,3,Fi,0,0,0
711,842222.70643352,6572840.05208057,230,Fi,0,1,0
712,726720.316750686,6495584.96645588,6,Fi,1,0,0
713,650950.501919628,6592539.74560312,6,Fi,0,0,0
714,748151.325746282,6448244.66500204,2411,Fa,0,1,78
715,993439.894008458,6571436.53990243,8,Fi,1,0,0
716,811646.076230705,6363559.5384895,496,Fi,0,1,0
717,701665.652156153,6434389.89718902,2267,Fi,0,1,0
718,778091.847315134,6561325.53938333,1890,Fa,0,1,0
719,814011.849652444,6510654.51548583,849,FaFi,1,1,0
720,730763.705356517,6549025.34919108,1684,Fa,0,1,0
721,684816.426309338,6592074.6016651,8,Fi,1,0,0
722,662156.92541729,6489207.72784053,2336,FaFi,0,1,0
723,771405.025568418,6448816.01020186,5,Fi,0,0,0
724,842163.89000216,6478919.21144257,2573,Fi,0,1,46
725,733731.794640657,6542048.92443673,8,Fi,1,0,0
726,863381.903989469,6494953.31959017,2,Fi,0,1,0
727,924555.848173307,6500761.21038361,5170,Fa,0,1,31
728,896869.365381285,6555705.53485047,52,FaFi,0,1,0
729,666346.209361974,6525653.49680059,752,Fi,0,1,0
730,654263.951063287,6589921.16486403,1157,FaFi,0,1,40
731,799128.980448975,6512394.90551093,3,Fi,0,0,0
732,861694.065240262,6479869.39943919,5,Fi,1,0,0
733,686856.012456803,6475519.77320145,4,Fi,1,0,0
734,936165.559972937,6483859.93747176,4,Fi,0,0,0
735,884374.218792239,6530645.26855206,6,Fi,1,0,0
736,766123.521133442,6426175.14152553,2,Fi,1,0,0
737,688723.190866261,6449512.11552436,1059,Fi,0,1,0
738,694770.156090031,6462055.31333529,6,Fi,1,0,0
739,748840.557657649,6581648.75944894,5,Fi,0,0,0
740,890868.579121264,6483189.80755316,249,FaFi,0,1,88
741,759514.435171364,6438634.85455176,1595,Fi,0,1,0
742,940237.927706952,6457111.13140627,36,FaFi,0,0,0
743,679520.970078814,6568070.85564242,2,Fi,0,0,0
744,647435.315968918,6581778.9084755,482,Fi,0,1,0
745,784423.753468976,6528488.00418839,89,Fi,0,1,0
746,789219.704244701,6562963.3433305,5,Fi,0,0,0
747,746142.550885424,6572932.53304385,5,Fi,0,0,0
748,772710.611318589,6555648.71301828,82,FaFi,0,1,0
749,830970.870282968,6359962.99834662,5593,Fa,0,1,0
750,796581.183089521,6362682.10458104,298,FaFi,0,1,0
751,693988.061091596,6499537.03209576,5,Fi,1,0,0
752,1010183.73100962,6497991.96199936,7,Fi,1,0,0
753,695788.512598764,6483798.45568715,6,Fi,1,0,0
754,735769.038718535,6451065.96274937,250,FaFi,0,1,0
755,820846.046253689,6398534.42561672,341,Fi,0,1,0
756,905738.502748914,6547474.57595557,410,FaFi,0,1,0
757,736022.885316118,6455203.13742659,12,Fa,0,0,0
758,806564.039297786,6379808.53181849,1553,Fi,0,1,82
759,779711.533590933,6453070.32474573,24,FaFi,0,0,0
760,852562.516202284,6544374.48484278,44,FaFi,0,1,0
761,941237.416850425,6484641.60171033,5,Fi,1,0,0
762,719855.710791716,6586276.55883472,945,FaFi,1,1,0
763,769916.700160166,6485914.44966469,322,FaFi,0,1,0
764,852165.600438926,6448634.35142475,734,Fi,1,1,0
765,926006.064220528,6540163.00037571,1,Fi,1,0,0
766,799714.593436554,6508948.49835252,1858,Fi,1,1,0
767,728487.733225647,6496961.98115535,4065,Fa,0,1,74
768,664420.249086666,6490020.63513568,3,Fi,1,0,0
769,923808.912541896,6558808.34445223,2,Fi,0,0,0
770,670062.967397838,6575713.02993535,356,Fi,0,1,0
771,724244.934975393,6525170.6589223,574,FaFi,0,1,0
772,801655.699741159,6412876.21808503,1956,Fa,0,1,0
773,871115.639692501,6470753.1447715,4,Fi,0,0,0
774,906346.425677583,6533418.04161164,8,Fi,1,0,0
775,840837.555721679,6439412.9161236,8,Fi,1,0,0
776,711437.967321079,6530046.46941277,3,Fi,1,0,0
777,696891.852189731,6466900.02526649,656,Fi,0,1,0
778,806089.056815301,6514149.12051084,3,Fi,1,0,0
779,752672.788537883,6573584.08958994,152,FaFi,0,1,0
780,656585.592898921,6411543.90470602,10,Fi,1,0,0
781,917964.391553548,6543380.58369201,358,FaFi,0,1,0
782,745279.968650404,6627400.18666225,4,Fi,1,0,0
783,700980.329408432,6437481.1266481,195,Fi,0,1,0
784,963148.404582133,6452658.51221478,8,Fi,0,0,0
785,987889.086229677,6565492.42603707,54,FaFi,0,0,0
786,674862.570471673,6448334.42637594,473,FaFi,0,1,0
787,696091.152095346,6500226.17713188,8867,Fa,0,1,64
788,675470.929615229,6457559.7849064,4,Fi,1,0,0
789,944517.163409622,6513655.54698418,63,Fi,0,1,0
790,653322.586016099,6427530.3474469,14,Fi,0,0,0
791,889178.282773538,6478830.2150585,861,Fi,0,1,0
792,695458.923929132,6548449.19809725,684,Fi,0,1,0
793,821541.307936779,6413761.1355926,202,FaFi,0,1,0
794,660384.335016386,6580319.84041569,8855,Fa,0,1,0
795,917544.22344979,6496553.17473249,3,Fi,1,0,0
796,850710.923391073,6463054.47484854,3,Fi,1,0,0
797,660204.509389273,6600860.88815346,757,Fi,0,1,82
798,818927.647719641,6421384.73087343,1139,Fi,0,1,101
799,658695.120261699,6427310.84206533,401,Fi,0,1,28
800,955329.476260925,6464235.77966226,337,FaFi,0,1,116
801,919242.407721672,6513418.07125363,700,Fi,0,1,0
802,656817.909748377,6403476.95507692,1,Fi,1,0,0
803,702410.204257997,6578091.69224465,362,Fi,0,1,0
804,839293.715307631,6562518.18458835,559,FaFi,0,1,108
805,847586.207155169,6445073.80665635,3915,Fa,0,1,76
806,790178.125834311,6519252.73173916,744,Fi,0,1,0
807,697145.618196567,6573131.86650409,706,Fi,0,1,95
808,920727.912174281,6412951.67257422,3,Fi,1,0,0
809,712114.145860679,6586997.28846652,979,FaFi,1,1,0
810,926788.774783198,6566425.35619883,598,FaFi,0,1,0
811,784380.4003988,6540634.52110881,7,Fi,1,0,0
812,814358.341415989,6529322.1116673,370,FaFi,0,1,0
813,695900.039198427,6456980.40906719,2,Fi,1,0,0
814,742157.527589108,6597096.05630105,5,Fi,0,0,0
815,741458.969511553,6494561.00979499,1,Fi,1,0,0
816,878397.685781743,6457547.7207218,397,Fi,0,1,103
817,938819.026522044,6514121.07303884,725,Fi,0,1,93
818,676281.73765263,6580507.04476725,42,FaFi,0,0,0
819,719331.039501999,6588613.46169534,9,Fi,0,0,0
820,664543.199075304,6518627.41393833,3,Fi,0,0,0
821,662464.075573311,6518136.36983681,245,FaFi,0,1,0
822,860679.765008225,6408736.51652737,1,Fi,0,0,0
823,747459.429122836,6517272.2461186,4,Fi,1,0,0
824,861474.70039525,6599283.46138767,9,Fi,1,0,0
825,715888.964079243,6446205.02269002,971,Fi,0,1,0
826,696663.890781003,6497121.26788304,8,Fi,0,0,0
827,747286.287310271,6560526.13058573,647,Fi,0,1,0
828,670158.095876823,6509048.7211669,4,Fi,1,0,0
829,687074.752234392,6438160.25934772,271,FaFi,0,1,0
830,700225.936757148,6471617.87226977,1,Fi,0,0,0
831,861361.955710704,6455640.53767398,3,Fi,0,0,0
832,668760.202882816,6573918.8835394,1,Fi,0,0,0
833,720350.729624546,6461074.77154923,6,Fi,0,0,0
834,938400.131565747,6533144.82752064,1,Fi,1,0,0
835,766747.381278253,6501045.58536188,3,Fi,0,0,0
836,978836.611248577,6497335.58814253,36,Fi,0,1,0
837,895984.052828933,6406714.37379607,1418,FaFi,0,1,69
838,730684.279215903,6552585.68639504,1147,Fi,0,1,0
839,739775.671794713,6608449.15586986,897,Fa,0,1,0
840,694119.992243492,6448211.4238798,319,FaFi,0,1,0
841,986571.339382401,6505479.38620254,2884,Fi,0,1,0
842,771502.490806385,6528843.26214872,386,FaFi,0,1,120
843,822624.543071232,6532678.23303866,376,Fi,0,1,0
844,855200.797125485,6466242.50347788,10,Fi,1,0,0
845,720640.364196979,6517476.85149559,2,Fi,1,0,0
846,976854.816306371,6559429.31137771,1536,FaFi,0,1,0
847,878936.97474223,6559848.41720599,2,Fi,1,0,0
848,920989.20265498,6563986.060038,3,Fi,1,0,0
849,1007482.05582113,6508556.69281927,547,FaFi,0,1,0
850,999972.636216356,6537003.73386453,1459,Fi,0,1,45
851,688991.385877669,6545680.49661573,1,Fi,0,0,0
852,852550.94560709,6504456.44618101,2,Fi,1,0,0
853,641629.148163548,6406974.12288319,42,Fi,0,1,0
854,746109.925887757,6584611.46078232,375,Fi,0,1,0
855,856160.527918763,6482656.47278103,1807,Fi,0,1,0
856,786355.562396456,6505290.01996208,1663,FaFi,0,1,0
857,789692.906649952,6530943.89780178,5,Fi,1,0,0
858,868141.933373063,6571571.89468372,405,Fi,1,1,0
859,758097.085800882,6439660.43452064,1288,Fi,0,1,0
860,853970.425741016,6388730.40087259,36,FaFi,0,0,0
861,761530.401615059,6523160.76022352,129,FaFi,0,1,0
862,876711.936988179,6482567.03382665,429,FaFi,0,1,117
863,808638.303690175,6548378.24737133,6,Fi,0,0,0
864,645928.271612818,6418591.03004983,2953,Fa,0,1,0
865,718033.475745446,6503793.32290347,100,FaFi,0,1,0
866,779443.524077996,6506533.51721759,141,Fi,0,1,0
867,787843.663361807,6418471.77609324,43,Fi,0,1,0
868,747761.768151027,6485790.28561922,4313,Fa,0,1,0
869,767044.979520826,6424302.28302032,8,Fi,0,0,0
870,824121.645510571,6433626.71622706,2929,Fi,0,1,116
871,811908.330446299,6451711.87929225,5,Fi,1,0,0
872,707697.731383891,6460073.3504171,7,Fi,1,0,0
873,709803.464459776,6596456.23601802,9,Fi,1,0,0
874,988189.720460776,6583891.73912416,2,Fi,1,0,0
875,744501.812070522,6536317.39693186,11,Fi,1,0,0
876,814634.294567841,6398962.26668933,121,FaFi,0,1,0
877,722778.182918123,6473439.32363748,393,Fi,0,1,0
878,846237.441441883,6354836.05076769,205,Fi,0,1,0
879,747043.069467582,6566339.91399477,2,Fi,1,0,0
880,826056.596824997,6554768.40099293,291,FaFi,0,1,0
881,697121.887901795,6601995.15891949,741,FaFi,0,1,0
882,726325.926692016,6468138.19352158,7,Fi,1,0,0
883,890232.745334356,6477532.10187601,854,Fa,0,1,0
884,852505.532488357,6530627.66312586,476,Fi,0,1,14
885,715426.551889886,6427389.43381748,3,Fi,0,0,0
886,786376.487574229,6500472.55846367,4,Fi,0,0,0
887,993315.219657344,6530649.504366,1350,Fi,0,1,0
888,909535.422024806,6487664.55237146,6,Fi,1,0,0
889,708449.05711471,6611170.80404656,24,FaFi,1,0,0
890,938230.500435181,6577228.02230715,185,Fi,1,1,0
891,924610.24161678,6539194.77236053,10,Fi,1,0,0
892,787379.533797612,6414919.25123526,108,FaFi,0,1,98
